dataset,model,score_optimized,score_not_optimized
ionosphere,random_forest,0.9610389610389611,0.9487179487179489
ionosphere,decision_tree,0.8860759493670887,0.860759493670886
ionosphere,decision_tree,0.8,0.8354430379746836
ionosphere,decision_tree,0.8378378378378377,0.8421052631578947
ionosphere,decision_tree,0.9066666666666667,0.9210526315789473
ionosphere,decision_tree,0.8,0.8333333333333333
ionosphere,decision_tree,0.88,0.8055555555555555
ionosphere,decision_tree,0.8947368421052632,0.875
ionosphere,decision_tree,0.8571428571428572,0.8
ionosphere,decision_tree,0.8571428571428572,0.7764705882352942
ionosphere,decision_tree,0.9230769230769231,0.9367088607594938
ionosphere,decision_tree,0.8767123287671234,0.8918918918918918
ionosphere,decision_tree,0.8493150684931505,0.9014084507042254
ionosphere,decision_tree,0.875,0.8354430379746836
ionosphere,decision_tree,0.9113924050632912,0.8266666666666665
ionosphere,decision_tree,0.8,0.861111111111111
ionosphere,decision_tree,0.88,0.8831168831168831
ionosphere,decision_tree,0.8421052631578947,0.8571428571428572
ionosphere,decision_tree,0.8219178082191781,0.8378378378378377
ionosphere,decision_tree,0.8157894736842104,0.8461538461538461
ionosphere,decision_tree,0.8974358974358975,0.8641975308641974
ionosphere,decision_tree,0.8780487804878049,0.8860759493670887
ionosphere,decision_tree,0.8674698795180723,0.9024390243902439
ionosphere,decision_tree,0.8219178082191781,0.8648648648648649
ionosphere,decision_tree,0.8860759493670887,0.860759493670886
ionosphere,decision_tree,0.8831168831168831,0.9066666666666667
ionosphere,decision_tree,0.8205128205128205,0.7887323943661972
ionosphere,decision_tree,0.8378378378378377,0.8648648648648649
ionosphere,decision_tree,0.8059701492537312,0.835820895522388
ionosphere,decision_tree,0.8571428571428572,0.861111111111111
ionosphere,decision_tree,0.8493150684931505,0.861111111111111
ionosphere,mlp,0.8705882352941177,0.891566265060241
ionosphere,mlp,0.8533333333333334,0.88
ionosphere,mlp,0.8205128205128205,0.8157894736842104
ionosphere,mlp,0.8433734939759038,0.8641975308641974
ionosphere,mlp,0.9382716049382717,0.9024390243902439
ionosphere,mlp,0.8433734939759038,0.8674698795180723
ionosphere,mlp,0.9113924050632912,0.925
ionosphere,mlp,0.891566265060241,0.9024390243902439
ionosphere,mlp,0.8837209302325582,0.891566265060241
ionosphere,mlp,0.891566265060241,0.8809523809523809
ionosphere,mlp,0.891566265060241,0.8809523809523809
ionosphere,mlp,0.8705882352941177,0.8837209302325582
ionosphere,mlp,0.925,0.9367088607594938
ionosphere,mlp,0.8974358974358975,0.8860759493670887
ionosphere,mlp,0.8941176470588235,0.9024390243902439
ionosphere,mlp,0.8809523809523809,0.8941176470588235
ionosphere,mlp,0.925,0.9268292682926829
ionosphere,mlp,0.8717948717948718,0.875
ionosphere,mlp,0.891566265060241,0.8888888888888888
ionosphere,mlp,0.9135802469135803,0.9135802469135803
ionosphere,mlp,0.8705882352941177,0.8705882352941177
ionosphere,mlp,0.875,0.8780487804878049
ionosphere,mlp,0.9135802469135803,0.9382716049382717
ionosphere,mlp,0.8641975308641974,0.8674698795180723
ionosphere,mlp,0.9156626506024096,0.925
ionosphere,mlp,0.9113924050632912,0.8433734939759038
ionosphere,mlp,0.7674418604651162,0.8470588235294116
ionosphere,mlp,0.88,0.9
ionosphere,mlp,0.9367088607594938,0.9367088607594938
ionosphere,mlp,0.9047619047619047,0.9047619047619047
ionosphere,knn,0.875,0.9024390243902439
ionosphere,knn,0.8941176470588235,0.9268292682926829
ionosphere,knn,0.891566265060241,0.8641975308641974
ionosphere,knn,0.8780487804878049,0.8780487804878049
ionosphere,knn,0.8941176470588235,0.8809523809523809
ionosphere,knn,0.9156626506024096,0.9156626506024096
ionosphere,knn,0.8735632183908045,0.8636363636363636
ionosphere,knn,0.9047619047619047,0.8941176470588235
ionosphere,knn,0.9135802469135803,0.9024390243902439
ionosphere,knn,0.8837209302325582,0.8604651162790697
ionosphere,knn,0.8860759493670887,0.875
ionosphere,knn,0.9047619047619047,0.9382716049382717
ionosphere,knn,0.9047619047619047,0.9268292682926829
ionosphere,knn,0.9113924050632912,0.9382716049382717
ionosphere,knn,0.9268292682926829,0.8571428571428571
ionosphere,knn,0.8941176470588235,0.9156626506024096
ionosphere,knn,0.891566265060241,0.891566265060241
ionosphere,knn,0.891566265060241,0.891566265060241
ionosphere,knn,0.8505747126436782,0.8505747126436782
ionosphere,knn,0.9,0.9
ionosphere,knn,0.8809523809523809,0.8705882352941177
ionosphere,knn,0.891566265060241,0.8641975308641974
ionosphere,knn,0.9024390243902439,0.8809523809523809
ionosphere,knn,0.9,0.9333333333333332
ionosphere,knn,0.8470588235294116,0.8505747126436782
ionosphere,knn,0.9135802469135803,0.9113924050632912
ionosphere,knn,0.8604651162790697,0.8941176470588235
ionosphere,knn,0.9268292682926829,0.8941176470588235
ionosphere,knn,0.8809523809523809,0.8809523809523809
ionosphere,knn,0.8809523809523809,0.8809523809523809
megawatt1,random_forest,0.5555555555555556,0.5882352941176471
megawatt1,random_forest,0.7000000000000001,0.7368421052631577
megawatt1,random_forest,0.7368421052631577,0.7368421052631577
megawatt1,random_forest,0.5882352941176471,0.75
megawatt1,random_forest,0.7000000000000001,0.7000000000000001
megawatt1,random_forest,0.7777777777777777,0.8421052631578948
megawatt1,random_forest,0.6666666666666666,0.6666666666666666
megawatt1,random_forest,0.7368421052631577,0.631578947368421
megawatt1,random_forest,0.8421052631578948,0.7777777777777778
megawatt1,random_forest,0.782608695652174,0.6956521739130435
megawatt1,random_forest,0.5555555555555556,0.631578947368421
megawatt1,random_forest,0.5333333333333333,0.7058823529411765
megawatt1,random_forest,0.3076923076923077,0.3076923076923077
megawatt1,random_forest,0.5714285714285715,0.5333333333333333
megawatt1,random_forest,0.75,0.75
megawatt1,random_forest,0.5882352941176471,0.5882352941176471
megawatt1,random_forest,0.6666666666666667,0.6250000000000001
megawatt1,random_forest,0.6363636363636364,0.7000000000000001
megawatt1,random_forest,0.35294117647058826,0.4444444444444445
megawatt1,random_forest,0.6666666666666666,0.5
megawatt1,random_forest,0.625,0.5882352941176471
megawatt1,random_forest,0.7142857142857143,0.7999999999999999
megawatt1,random_forest,0.42857142857142855,0.42857142857142855
megawatt1,random_forest,0.823529411764706,0.5714285714285714
megawatt1,random_forest,0.7368421052631577,0.823529411764706
megawatt1,random_forest,0.7777777777777777,0.7777777777777777
megawatt1,random_forest,0.6666666666666666,0.7058823529411765
megawatt1,random_forest,0.6666666666666666,0.631578947368421
megawatt1,random_forest,0.6086956521739131,0.6363636363636364
megawatt1,random_forest,0.5882352941176471,0.47058823529411764
megawatt1,decision_tree,0.5882352941176471,0.7142857142857143
megawatt1,decision_tree,0.7058823529411765,0.7999999999999999
megawatt1,decision_tree,0.9411764705882353,0.8421052631578948
megawatt1,decision_tree,0.761904761904762,0.7368421052631577
megawatt1,decision_tree,0.7368421052631577,0.7368421052631577
megawatt1,decision_tree,0.5555555555555556,0.5
megawatt1,decision_tree,0.5714285714285714,0.5555555555555556
megawatt1,decision_tree,0.42857142857142855,0.6250000000000001
megawatt1,decision_tree,0.6666666666666666,0.6666666666666665
megawatt1,decision_tree,0.875,0.8571428571428571
megawatt1,decision_tree,0.7142857142857143,0.6153846153846153
megawatt1,decision_tree,0.3076923076923077,0.42857142857142855
megawatt1,decision_tree,0.5,0.5263157894736842
megawatt1,decision_tree,0.7368421052631577,0.7999999999999999
megawatt1,decision_tree,0.631578947368421,0.6666666666666665
megawatt1,decision_tree,0.7058823529411765,0.7058823529411765
megawatt1,decision_tree,0.7368421052631579,0.75
megawatt1,decision_tree,0.5,0.3333333333333333
megawatt1,decision_tree,0.47058823529411764,0.4444444444444445
megawatt1,decision_tree,0.5555555555555556,0.75
megawatt1,decision_tree,0.6666666666666666,0.6666666666666666
megawatt1,decision_tree,0.6666666666666666,0.7368421052631577
megawatt1,decision_tree,0.6153846153846153,0.7058823529411765
megawatt1,decision_tree,0.46153846153846156,0.42857142857142855
megawatt1,decision_tree,0.8,0.8
megawatt1,decision_tree,0.5,0.608695652173913
megawatt1,decision_tree,0.625,0.7142857142857143
megawatt1,decision_tree,0.5555555555555556,0.6
megawatt1,decision_tree,0.5882352941176471,0.7058823529411765
megawatt1,decision_tree,0.42857142857142855,0.42857142857142855
megawatt1,mlp,0.6666666666666666,0.6666666666666666
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.7000000000000001,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.5882352941176471,0.5882352941176471
megawatt1,mlp,0.6666666666666667,0.6666666666666667
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.7777777777777778,0.0
megawatt1,mlp,0.0,0.6666666666666666
megawatt1,mlp,0.4761904761904762,0.0
megawatt1,mlp,0.608695652173913,0.608695652173913
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.6399999999999999,0.6399999999999999
